COUNTY,NAME,EASTING,NORTHING,CAPTURE DATE,SPECIES COMMON NAME,CAPTURE METHOD NAME,ORIGIN
Digby,GASPEREAU,"249,829","4,888,770",08/09/1982,Alewife (Gaspereau),seine net,Natural Occurrence
Digby,GERMAIN,"257,092","4,901,890",01/01/1993,Chain Pickerel,angling,Illegal Introduction
Digby,GERMAIN,"257,092","4,901,890",07/05/1982,White Perch,100 ft gill net,Natural Occurrence
Digby,GERMAIN,"257,092","4,901,890",07/05/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,GERMAIN,"257,092","4,901,890",07/05/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,GERMAIN,"257,092","4,901,890",07/05/1982,American Eel,100 ft gill net,Natural Occurrence
Digby,GERMAIN,"257,092","4,901,890",07/05/1982,White Sucker,100 ft gill net,Natural Occurrence
Digby,GERMAIN,"257,092","4,901,890",07/05/1982,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,GERMAIN,"257,092","4,901,890",07/05/1982,Banded Killifish,seine net,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,Brook Trout,visual observation,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,Yellow Perch,300 ft gill net,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,Brown Bullhead,300 ft gill net,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,American Eel,visual observation,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,White Sucker,300 ft gill net,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,Lake Chub,trap net,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,Creek Chub,100 ft gill net,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,Nine Spine Stickleback,minnow pail,Natural Occurrence
Digby,HAINES,"276,876","4,932,820",09/12/1983,Banded Killifish,trap net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",09/17/1995,Brook Trout,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",09/17/1995,White Perch,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",09/17/1995,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",09/17/1995,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",09/17/1995,White Sucker,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",09/17/1995,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",06/16/1982,White Perch,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",06/16/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",06/16/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",06/16/1982,White Sucker,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",06/16/1982,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",08/08/1962,Brook Trout,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",08/08/1962,White Perch,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",08/08/1962,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",08/08/1962,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",08/08/1962,White Sucker,100 ft gill net,Natural Occurrence
Digby,HECTANOOGA,"257,657","4,887,080",08/08/1962,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,HERON,"252,704","4,895,120",01/01/1994,Chain Pickerel,angling,Illegal Introduction
Digby,HERON,"252,704","4,895,120",08/17/1982,White Perch,100 ft gill net,Natural Occurrence
Digby,HERON,"252,704","4,895,120",08/17/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,HERON,"252,704","4,895,120",08/17/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,HERON,"252,704","4,895,120",08/17/1982,Banded Killifish,seine net,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/31/1983,White Perch,100 ft gill net,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/31/1983,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/31/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/31/1983,American Eel,visual observation,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/31/1983,White Sucker,100 ft gill net,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/31/1983,Banded Killifish,seine net,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/07/1968,Brook Trout,100 ft gill net,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/07/1968,White Perch,100 ft gill net,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/07/1968,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,HOURGLASS,"266,520","4,912,360",08/07/1968,White Sucker,100 ft gill net,Natural Occurrence
Digby,HUNTER,"262,780","4,891,790",08/04/1982,Brook Trout,100 ft gill net,Natural Occurrence
Digby,HUNTER,"262,780","4,891,790",08/04/1982,White Perch,100 ft gill net,Natural Occurrence
Digby,HUNTER,"262,780","4,891,790",08/04/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,HUNTER,"262,780","4,891,790",08/04/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,HUNTER,"262,780","4,891,790",08/04/1982,American Eel,visual observation,Natural Occurrence
Digby,HUNTER,"262,780","4,891,790",08/04/1982,White Sucker,100 ft gill net,Natural Occurrence
Digby,HUNTER,"262,780","4,891,790",08/04/1982,Banded Killifish,seine net,Natural Occurrence
Digby,JIB,"260,851","4,911,190",01/01/1995,Chain Pickerel,angling,Illegal Introduction
Digby,JIB,"260,851","4,911,190",08/01/1979,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,JIB,"260,851","4,911,190",08/01/1979,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,JIB,"260,851","4,911,190",08/01/1979,American Eel,100 ft gill net,Natural Occurrence
Digby,JIB,"260,851","4,911,190",08/01/1979,White Sucker,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/17/1985,Brook Trout,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/17/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/17/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/17/1985,American Eel,trap net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/17/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/17/1985,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",09/12/1983,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",09/12/1983,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",09/12/1983,American Eel,trap net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",09/12/1983,White Sucker,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/20/1953,Brook Trout,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/20/1953,White Perch,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/20/1953,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/20/1953,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,JOLI,"296,569","4,927,320",07/20/1953,American Eel,trap net,Natural Occurrence
Digby,JOURNEAYS,"260,142","4,920,320",09/28/1983,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,JOURNEAYS,"260,142","4,920,320",09/28/1983,American Eel,visual observation,Natural Occurrence
Digby,JOURNEAYS,"260,142","4,920,320",09/28/1983,White Sucker,100 ft gill net,Natural Occurrence
Digby,JOURNEAYS,"260,142","4,920,320",09/28/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,JOURNEAYS,"260,142","4,920,320",09/28/1983,Banded Killifish,seine net,Natural Occurrence
Digby,KNOCKWOOOD,"282,131","4,921,230",08/06/1981,Brook Trout,100 ft gill net,Natural Occurrence
Digby,KNOCKWOOOD,"282,131","4,921,230",08/06/1981,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,KNOCKWOOOD,"282,131","4,921,230",08/06/1981,American Eel,visual observation,Natural Occurrence
Digby,KNOCKWOOOD,"282,131","4,921,230",08/06/1981,White Sucker,100 ft gill net,Natural Occurrence
Digby,KNOCKWOOOD,"282,131","4,921,230",08/06/1981,Creek Chub,100 ft gill net,Natural Occurrence
Digby,KNOCKWOOOD,"282,131","4,921,230",08/06/1981,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,KNOCKWOOOD,"282,131","4,921,230",08/06/1981,Four Spine Stickleback,seine net,Natural Occurrence
Digby,KNOCKWOOOD,"282,131","4,921,230",08/06/1981,Banded Killifish,seine net,Natural Occurrence
Digby,LAC A PECEE,"252,414","4,889,880",08/05/1988,White Perch,300 ft gill net,Natural Occurrence
Digby,LAC A PECEE,"252,414","4,889,880",08/05/1988,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LAC A PECEE,"252,414","4,889,880",08/05/1988,Brown Bullhead,300 ft gill net,Natural Occurrence
Digby,LAC A PECEE,"252,414","4,889,880",08/05/1988,Banded Killifish,seine net,Natural Occurrence
Digby,LAC A PIERRE,"254,748","4,902,370",09/17/1995,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LAC A PIERRE,"254,748","4,902,370",09/17/1995,Chain Pickerel,angling,Illegal Introduction
Digby,LAC A PIERRE,"254,748","4,902,370",09/17/1995,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LAC A PIERRE,"254,748","4,902,370",06/29/1982,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LAC A PIERRE,"254,748","4,902,370",06/29/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LAC INNOCENT,"254,571","4,906,890",08/07/1968,Chain Pickerel,angling,Illegal Introduction
Digby,LANGFORD,"279,612","4,910,110",07/09/1985,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LANGFORD,"279,612","4,910,110",07/09/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LANGFORD,"279,612","4,910,110",07/09/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LANGFORD,"279,612","4,910,110",07/09/1985,American Eel,visual observation,Natural Occurrence
Digby,LANGFORD,"279,612","4,910,110",07/09/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,LANGFORD,"279,612","4,910,110",07/09/1985,Banded Killifish,minnow pail,Natural Occurrence
Digby,LANGFORD,"279,612","4,910,110",07/09/1985,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Digby,LE MARCHANT,"297,178","4,930,140",08/13/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LE MARCHANT,"297,178","4,930,140",08/13/1975,American Eel,100 ft gill net,Natural Occurrence
Digby,LE MARCHANT,"297,178","4,930,140",08/13/1975,White Sucker,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,"286,644","4,927,610",07/04/1986,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,"286,644","4,927,610",07/04/1986,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,"286,644","4,927,610",07/04/1986,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,"286,644","4,927,610",07/04/1986,White Sucker,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,"286,644","4,927,610",07/04/1986,Golden Shiner,100 ft gill net,Natural Occurrence
Digby,LITTLE TOM WALLACE,"286,644","4,927,610",07/04/1986,Banded Killifish,minnow pail,Natural Occurrence
Digby,LITTLE TUSKET,"279,288","4,912,190",06/27/1985,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,"279,288","4,912,190",06/27/1985,White Perch,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,"279,288","4,912,190",06/27/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,"279,288","4,912,190",06/27/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,"279,288","4,912,190",06/27/1985,American Eel,visual observation,Natural Occurrence
Digby,LITTLE TUSKET,"279,288","4,912,190",06/27/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,LITTLE TUSKET,"279,288","4,912,190",06/27/1985,Banded Killifish,seine net,Natural Occurrence
Digby,LONG TUSKET,"279,949","4,914,370",07/07/1985,Brook Trout,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,"279,949","4,914,370",07/07/1985,White Perch,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,"279,949","4,914,370",07/07/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,"279,949","4,914,370",07/07/1985,Brown Bullhead,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,"279,949","4,914,370",07/07/1985,White Sucker,100 ft gill net,Natural Occurrence
Digby,LONG TUSKET,"279,949","4,914,370",07/07/1985,Banded Killifish,seine net,Natural Occurrence
Digby,LONG TUSKET,"279,949","4,914,370",07/07/1985,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Digby,LOWER CORNING,"253,142","4,882,350",07/17/1981,Atlantic Salmon,unknown,Natural Occurrence
